"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0,0,0,0.000200424786893031,0.00017493345706013,0.000193250284201261,0,0,0,0.000248854976452171,0,0.000162182855254946,0,0,0,0,0.000300004372294949,0.000266679601833205,0.00039040670850135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000272180024640087,0.000187954238385234,0.000265957652762483,0,0,0,0.000162182855254946,0,0.000227681954973972,0,0,0,0,0.000306668555113985,0.000251612710122237,0.00020791823295619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000249943656814723,0.000131832447164608,0.000221282610506129,0,0,0,0.000227681954973972,0,0.000244339385960954,0,0,0,0,0.000278663229433757,0.000159392347547246,0.000201558878892594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00018860732374079,0.000170801114669224,0,0,0,0,0.000244339385960954,0,0.000214338173125976,0,0,0,0,0.000263820049819049,0.000135466799023123,0.000161465512642013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000176899956681492,0,0,0,0,0,0.000214338173125976,0,0,0,0,0,0,0.000207317521862617,0.000121513523288484,0.000227145521856908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000215232679034817,0.000327751755204613,0,0,0,0,0,0,0.00021746252134732,0,0,0,0,0,0,0.000150060416620945,0.000346875569763265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000264530919341269,0.000283977261217078,0.000300004372294949,0,0,0,0,0.00021746252134732,0,0.000253057141647676,0,0,0,0,0,0.000312599956243822,0.000203949341831534,0.000381957131636273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.000310709042747322,0.000266679601833205,0.000306668555113985,0,0,0,0,0.000253057141647676,0,0.000546557514235936,0,0,0,0,0,0.000458299653597112,0.000347636553567392,0.000764273637852498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00039040670850135,0.000251612710122237,0.000278663229433757,0,0,0,0,0.000546557514235936,0,0.000218564162532006,0,0,0,0,0,0.000713522684019661,0.000380750275582761,0.000418857492698842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00020791823295619,0.000159392347547246,0.000263820049819049,0,0,0,0,0.000218564162532006,0,0.000156625715681973,0,0,0,0,0,0.000334565136882862,0.000219615643836333,0.00022542697929874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.000201558878892594,0.000135466799023123,0.000207317521862617,0,0,0,0,0.000156625715681973,0,0.000142781435723614,0,0,0,0,0,0.000233762799951645,0.000173390255054664,0.000242098977156787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161465512642013,0.000121513523288484,0,0,0,0,0,0.000142781435723614,0,0.000151746768030924,0,0,0,0,0,0.000250289512812965,0.000104724406395002,0.000191998663391957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227145521856908,0,0,0,0,0,0,0.000151746768030924,0,0,0,0,0,0,0,0.000172319861675859,0.000130468021416142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150060416620945,0.000312599956243822,0,0,0,0,0,0,0,0.000209665829987837,0,0,0,0,0,0,0.000174223391089153,0.000412728087484746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346875569763265,0.000203949341831534,0.000458299653597112,0,0,0,0,0,0.000209665829987837,0,0.000588708852289365,0,0,0,0,0,0.000272300354148045,0.000517880987543105,0.000338445612222304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381957131636273,0.000347636553567392,0.000713522684019661,0,0,0,0,0,0.000588708852289365,0,0.000933571325106746,0,0,0,0,0,0.000447269866081546,0.000281089813220728,0.00111852073257123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000764273637852498,0.000380750275582761,0.000334565136882862,0,0,0,0,0,0.000933571325106746,0,0.000541011132265756,0,0,0,0,0,0.00134353476851176,0.000349496232874055,0.000447945277076326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418857492698842,0.000219615643836333,0.000233762799951645,0,0,0,0,0,0.000541011132265756,0,0.00026150522912521,0,0,0,0,0,0.000886078036608267,0.000671472425963459,0.000449368804037522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022542697929874,0.000173390255054664,0.000250289512812965,0,0,0,0,0,0.00026150522912521,0,0.000146171746421748,0,0,0,0,0,0.000394416950458991,0.000176486225997207,0.00024096037265795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242098977156787,0.000104724406395002,0.000172319861675859,0,0,0,0,0,0.000146171746421748,0,0.000149818418003327,0,0,0,0,0,0.000328441331353669,0.000117773006890593,0.000183850079442511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191998663391957,0.000130468021416142,0,0,0,0,0,0,0.000149818418003327,0,0,0,0,0,0,0,0.000162443057977549,0.000142846201885064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174223391089153,0.000272300354148045,0,0,0,0,0,0,0,0.000258480105024791,0,0,0,0,0,0,0.000293273837463963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000412728087484746,0.000517880987543105,0.000447269866081546,0,0,0,0,0,0.000258480105024791,0,0.00024618597058097,0,0,0,0,0,0.000228648394860033,0.000379177966666848,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338445612222304,0.000281089813220728,0.00134353476851176,0,0,0,0,0,0.00024618597058097,0,0.000297716356250296,0,0,0,0,0.000291581565524593,0.00014154300984612,0.000475101247452491,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111852073257123,0.000349496232874055,0.000886078036608267,0,0,0,0,0,0.000297716356250296,0,0.000404744293618758,0,0,0,0,0.000596715674529338,0.000504158605892781,0.000359485595706204,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447945277076326,0.000671472425963459,0.000394416950458991,0,0,0,0,0,0.000404744293618758,0,0.000259991089387846,0,0,0,0,0.000426196623616246,0.000267133958487686,0.000923852809309999,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449368804037522,0.000176486225997207,0.000328441331353669,0,0,0,0,0,0.000259991089387846,0,0.000429557006966117,0,0,0,0,0.000335220065166855,0.00070674185621904,0.0005697751650076,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024096037265795,0.000117773006890593,0.000162443057977549,0,0,0,0,0,0.000429557006966117,0,0.000139797168681823,0,0,0,0,0.000275523085099313,0.000153114208638169,0.000253801379838608,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183850079442511,0.000142846201885064,0,0,0,0,0,0,0.000139797168681823,0,0,0,0,0,0,0.000190581426029877,0.000146434404043545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293273837463963,0.000228648394860033,0.000291581565524593,0,0,0,0,0,0,0.000223756375875639,0,0,0,0,0,0.000249275957190573,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000379177966666848,0.00014154300984612,0.000596715674529338,0,0,0,0,0.000223756375875639,0,0.000221442363437839,0,0,0,0,0.000138064947683619,0.000268995003180558,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475101247452491,0.000504158605892781,0.000426196623616246,0,0,0,0,0.000221442363437839,0,0.000381700853558456,0,0,0,0.000316543096838416,0.000172818825582683,0.000302201513949203,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359485595706204,0.000267133958487686,0.000335220065166855,0,0,0,0,0.000381700853558456,0,0.000887931748414049,0,0,0,0.000413130805156033,0.000505196265285131,0.000790046952428538,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923852809309999,0.00070674185621904,0.000275523085099313,0,0,0,0,0.000887931748414049,0,0.000235831157801984,0,0,0,0.000279226998805217,0.000118133239931356,0.000244834104361817,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005697751650076,0.000153114208638169,0.000190581426029877,0,0,0,0,0.000235831157801984,0,0.000161015491756741,0,0,0,0.00020796670907647,0.000154924299850301,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253801379838608,0.000146434404043545,0,0,0,0,0,0.000161015491756741,0,0,0,0,0,0.000208499384917368,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249275957190573,0.000138064947683619,0.000316543096838416,0,0,0,0,0,0.000245290329910782,0,0,0,0.000255630524836666,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268995003180558,0.000172818825582683,0.000413130805156033,0,0,0,0.000245290329910782,0,0.000203635888736869,0,0,0.000226533692507006,0.000355965673962702,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302201513949203,0.000505196265285131,0.000279226998805217,0,0,0,0.000203635888736869,0,0.000199395624146402,0,0.000323436791293012,0.00015409163218539,0.000247024327000463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790046952428538,0.000118133239931356,0.00020796670907647,0,0,0,0.000199395624146402,0,0.000169676043088325,0,0.000223957868535449,0.000126278669997842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244834104361817,0.000154924299850301,0.000208499384917368,0,0,0,0.000169676043088325,0,0,0,0.000278500195826606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255630524836666,0.000226533692507006,0.000323436791293012,0,0,0,0.000300281732599835,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355965673962702,0.00015409163218539,0.000223957868535449,0,0.000300281732599835,0,0.000215983394559053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247024327000463,0.000126278669997842,0.000278500195826606,0,0.000215983394559053,0
